"Day","Month","Date","Time","Year","Volts","Date_Time"
"Thu","Jan","26","09:45:23","2023","12.485","Jan-26-2023 09:45:23"
"Thu","Jan","26","10:00:23","2023","12.54155","Jan-26-2023 10:00:23"
"Thu","Jan","26","10:15:23","2023","12.6155","Jan-26-2023 10:15:23"
"Thu","Jan","26","10:30:23","2023","12.6242","Jan-26-2023 10:30:23"
"Thu","Jan","26","10:45:23","2023","12.8156","Jan-26-2023 10:45:23"
"Thu","Jan","26","11:00:23","2023","11.8847","Jan-26-2023 11:00:23"
"Thu","Jan","26","11:15:23","2023","12.9287","Jan-26-2023 11:15:23"
"Thu","Jan","26","11:30:23","2023","12.90695","Jan-26-2023 11:30:23"
"Thu","Jan","26","11:45:23","2023","13.0853","Jan-26-2023 11:45:23"
"Thu","Jan","26","12:00:24","2023","12.92","Jan-26-2023 12:00:24"
"Thu","Jan","26","12:01:43","2023","12.5546","Jan-26-2023 12:01:43"
"Thu","Jan","26","12:16:43","2023","13.0244","Jan-26-2023 12:16:43"
"Thu","Jan","26","12:31:43","2023","12.2153","Jan-26-2023 12:31:43"
"Thu","Jan","26","12:46:43","2023","12.57635","Jan-26-2023 12:46:43"
"Thu","Jan","26","13:01:43","2023","12.3458","Jan-26-2023 13:01:43"
"Thu","Jan","26","13:16:43","2023","12.75905","Jan-26-2023 13:16:43"
"Thu","Jan","26","13:31:43","2023","12.7286","Jan-26-2023 13:31:43"
"Thu","Jan","26","13:46:43","2023","12.61985","Jan-26-2023 13:46:43"
"Thu","Jan","26","14:01:44","2023","12.65465","Jan-26-2023 14:01:44"
"Thu","Jan","26","14:16:44","2023","12.48935","Jan-26-2023 14:16:44"
"Thu","Jan","26","14:31:44","2023","12.64595","Jan-26-2023 14:31:44"
"Thu","Jan","26","14:46:44","2023","12.66335","Jan-26-2023 14:46:44"
"Thu","Jan","26","15:01:44","2023","12.6677","Jan-26-2023 15:01:44"
"Thu","Jan","26","15:16:44","2023","12.6503","Jan-26-2023 15:16:44"
"Thu","Jan","26","15:31:44","2023","12.61985","Jan-26-2023 15:31:44"
"Thu","Jan","26","15:46:44","2023","12.55895","Jan-26-2023 15:46:44"
"Thu","Jan","26","16:01:44","2023","12.50675","Jan-26-2023 16:01:44"
"Thu","Jan","26","16:16:44","2023","12.43715","Jan-26-2023 16:16:44"
"Thu","Jan","26","16:31:45","2023","12.4241","Jan-26-2023 16:31:45"
"Thu","Jan","26","16:46:45","2023","12.3893","Jan-26-2023 16:46:45"
"Thu","Jan","26","17:01:45","2023","12.311","Jan-26-2023 17:01:45"
"Thu","Jan","26","17:16:45","2023","12.3371","Jan-26-2023 17:16:45"
"Thu","Jan","26","17:31:45","2023","12.25445","Jan-26-2023 17:31:45"
"Thu","Jan","26","17:46:45","2023","12.25445","Jan-26-2023 17:46:45"
"Thu","Jan","26","18:01:45","2023","12.23705","Jan-26-2023 18:01:45"
"Thu","Jan","26","18:16:45","2023","12.15875","Jan-26-2023 18:16:45"
"Thu","Jan","26","18:31:45","2023","12.1109","Jan-26-2023 18:31:45"
"Thu","Jan","26","18:46:45","2023","12.11525","Jan-26-2023 18:46:45"
"Thu","Jan","26","19:01:46","2023","12.0848","Jan-26-2023 19:01:46"
"Thu","Jan","26","19:16:46","2023","11.76725","Jan-26-2023 19:16:46"
"Thu","Jan","26","19:31:46","2023","12.01955","Jan-26-2023 19:31:46"
"Thu","Jan","26","19:46:46","2023","11.93255","Jan-26-2023 19:46:46"
"Thu","Jan","26","20:01:46","2023","11.72375","Jan-26-2023 20:01:46"
"Thu","Jan","26","20:16:46","2023","11.9717","Jan-26-2023 20:16:46"
"Thu","Jan","26","20:31:46","2023","11.94995","Jan-26-2023 20:31:46"
"Thu","Jan","26","20:46:46","2023","11.88035","Jan-26-2023 20:46:46"
"Thu","Jan","26","21:01:46","2023","11.58455","Jan-26-2023 21:01:46"
"Thu","Jan","26","21:16:47","2023","11.86295","Jan-26-2023 21:16:47"
"Thu","Jan","26","21:31:47","2023","11.84555","Jan-26-2023 21:31:47"
"Thu","Jan","26","21:46:47","2023","11.76725","Jan-26-2023 21:46:47"
"Thu","Jan","26","22:01:47","2023","11.48885","Jan-26-2023 22:01:47"
"Thu","Jan","26","22:16:47","2023","11.6933","Jan-26-2023 22:16:47"
"Thu","Jan","26","22:31:47","2023","11.7281","Jan-26-2023 22:31:47"
"Thu","Jan","26","22:46:47","2023","11.4323","Jan-26-2023 22:46:47"
"Thu","Jan","26","23:01:47","2023","11.6585","Jan-26-2023 23:01:47"
"Thu","Jan","26","23:16:47","2023","11.6759","Jan-26-2023 23:16:47"
"Thu","Jan","26","23:31:47","2023","11.3279","Jan-26-2023 23:31:47"
"Thu","Jan","26","23:46:48","2023","11.60195","Jan-26-2023 23:46:48"
"Fri","Jan","27","00:01:48","2023","11.58455","Jan-27-2023 00:01:48"
"Fri","Jan","27","00:16:48","2023","11.2844","Jan-27-2023 00:16:48"
"Fri","Jan","27","00:31:48","2023","11.2844","Jan-27-2023 00:31:48"
"Fri","Jan","27","00:46:48","2023","11.55845","Jan-27-2023 00:46:48"
"Fri","Jan","27","01:01:48","2023","11.52365","Jan-27-2023 01:01:48"
"Fri","Jan","27","01:16:48","2023","11.2061","Jan-27-2023 01:16:48"
"Fri","Jan","27","01:31:48","2023","11.1974","Jan-27-2023 01:31:48"
"Fri","Jan","27","01:46:48","2023","11.1713","Jan-27-2023 01:46:48"
"Fri","Jan","27","02:01:49","2023","11.15825","Jan-27-2023 02:01:49"
"Fri","Jan","27","02:16:49","2023","11.1104","Jan-27-2023 02:16:49"
"Fri","Jan","27","02:31:49","2023","11.11475","Jan-27-2023 02:31:49"
"Fri","Jan","27","02:46:49","2023","11.3627","Jan-27-2023 02:46:49"
"Fri","Jan","27","03:01:49","2023","11.07125","Jan-27-2023 03:01:49"
"Fri","Jan","27","03:16:49","2023","11.20175","Jan-27-2023 03:16:49"
"Fri","Jan","27","03:31:49","2023","11.32355","Jan-27-2023 03:31:49"
"Fri","Jan","27","03:46:49","2023","11.05385","Jan-27-2023 03:46:49"
"Fri","Jan","27","04:01:49","2023","11.31485","Jan-27-2023 04:01:49"
"Fri","Jan","27","04:16:49","2023","11.3018","Jan-27-2023 04:16:49"
"Fri","Jan","27","04:31:50","2023","11.29745","Jan-27-2023 04:31:50"
"Fri","Jan","27","04:46:50","2023","10.96685","Jan-27-2023 04:46:50"
"Fri","Jan","27","05:01:50","2023","11.2583","Jan-27-2023 05:01:50"
"Fri","Jan","27","05:16:50","2023","11.2409","Jan-27-2023 05:16:50"
"Fri","Jan","27","05:31:50","2023","11.17565","Jan-27-2023 05:31:50"
"Fri","Jan","27","05:46:50","2023","11.2235","Jan-27-2023 05:46:50"
"Fri","Jan","27","06:01:50","2023","10.86245","Jan-27-2023 06:01:50"
"Fri","Jan","27","06:16:50","2023","11.19305","Jan-27-2023 06:16:50"
"Fri","Jan","27","06:31:50","2023","11.1626","Jan-27-2023 06:31:50"
"Fri","Jan","27","06:46:50","2023","11.1539","Jan-27-2023 06:46:50"
"Fri","Jan","27","07:01:51","2023","11.14085","Jan-27-2023 07:01:51"
"Fri","Jan","27","07:16:51","2023","11.1539","Jan-27-2023 07:16:51"
"Fri","Jan","27","07:31:51","2023","11.2322","Jan-27-2023 07:31:51"
"Fri","Jan","27","07:46:51","2023","11.28005","Jan-27-2023 07:46:51"
"Fri","Jan","27","08:01:51","2023","11.3801","Jan-27-2023 08:01:51"
"Fri","Jan","27","08:16:51","2023","11.42795","Jan-27-2023 08:16:51"
"Fri","Jan","27","08:31:51","2023","11.7542","Jan-27-2023 08:31:51"
"Fri","Jan","27","08:46:51","2023","12.09785","Jan-27-2023 08:46:51"
"Fri","Jan","27","09:01:51","2023","12.2588","Jan-27-2023 09:01:51"
"Fri","Jan","27","09:16:52","2023","12.67205","Jan-27-2023 09:16:52"
"Fri","Jan","27","09:31:52","2023","12.71555","Jan-27-2023 09:31:52"
"Fri","Jan","27","09:46:52","2023","12.1631","Jan-27-2023 09:46:52"
"Fri","Jan","27","10:01:52","2023","12.07175","Jan-27-2023 10:01:52"
"Fri","Jan","27","10:16:52","2023","12.08045","Jan-27-2023 10:16:52"
"Fri","Jan","27","10:31:52","2023","12.11525","Jan-27-2023 10:31:52"
"Fri","Jan","27","10:46:52","2023","12.14135","Jan-27-2023 10:46:52"
"Fri","Jan","27","11:01:52","2023","12.1544","Jan-27-2023 11:01:52"
"Fri","Jan","27","11:16:52","2023","12.2327","Jan-27-2023 11:16:52"
"Fri","Jan","27","11:31:52","2023","12.2762","Jan-27-2023 11:31:52"
"Fri","Jan","27","11:46:53","2023","12.29795","Jan-27-2023 11:46:53"
"Fri","Jan","27","12:01:44","2023","12.4415","Jan-27-2023 12:01:44"
"Fri","Jan","27","12:16:44","2023","12.45455","Jan-27-2023 12:16:44"
"Fri","Jan","27","12:31:44","2023","12.53285","Jan-27-2023 12:31:44"
"Fri","Jan","27","12:46:44","2023","12.55025","Jan-27-2023 12:46:44"
"Fri","Jan","27","13:01:44","2023","12.61985","Jan-27-2023 13:01:44"
"Fri","Jan","27","13:16:44","2023","12.65465","Jan-27-2023 13:16:44"
"Fri","Jan","27","13:31:45","2023","12.62855","Jan-27-2023 13:31:45"
"Fri","Jan","27","13:46:45","2023","12.6938","Jan-27-2023 13:46:45"
"Fri","Jan","27","14:01:45","2023","12.6851","Jan-27-2023 14:01:45"
"Fri","Jan","27","14:16:45","2023","12.64595","Jan-27-2023 14:16:45"
"Fri","Jan","27","14:31:45","2023","12.61115","Jan-27-2023 14:31:45"
"Fri","Jan","27","14:46:45","2023","12.485","Jan-27-2023 14:46:45"
"Fri","Jan","27","15:01:45","2023","12.6155","Jan-27-2023 15:01:45"
"Fri","Jan","27","15:16:45","2023","12.60245","Jan-27-2023 15:16:45"
"Fri","Jan","27","15:31:45","2023","12.55025","Jan-27-2023 15:31:45"
"Fri","Jan","27","15:46:46","2023","12.4502","Jan-27-2023 15:46:46"
"Fri","Jan","27","16:01:46","2023","12.41105","Jan-27-2023 16:01:46"
"Fri","Jan","27","16:16:46","2023","12.3632","Jan-27-2023 16:16:46"
"Fri","Jan","27","16:31:46","2023","12.35885","Jan-27-2023 16:31:46"
"Fri","Jan","27","16:46:46","2023","12.224","Jan-27-2023 16:46:46"
"Fri","Jan","27","17:01:46","2023","12.21095","Jan-27-2023 17:01:46"
"Fri","Jan","27","17:16:46","2023","12.15005","Jan-27-2023 17:16:46"
"Fri","Jan","27","17:31:46","2023","12.1109","Jan-27-2023 17:31:46"
"Fri","Jan","27","17:46:46","2023","12.0848","Jan-27-2023 17:46:46"
"Fri","Jan","27","18:01:46","2023","12.0152","Jan-27-2023 18:01:46"
"Fri","Jan","27","18:16:47","2023","12.03695","Jan-27-2023 18:16:47"
"Fri","Jan","27","18:31:47","2023","12.0152","Jan-27-2023 18:31:47"
"Fri","Jan","27","18:46:47","2023","11.9717","Jan-27-2023 18:46:47"
"Fri","Jan","27","19:01:47","2023","11.6411","Jan-27-2023 19:01:47"
"Fri","Jan","27","19:16:47","2023","11.6324","Jan-27-2023 19:16:47"
"Fri","Jan","27","19:31:47","2023","11.9195","Jan-27-2023 19:31:47"
"Fri","Jan","27","19:46:47","2023","11.89775","Jan-27-2023 19:46:47"
"Fri","Jan","27","20:01:47","2023","11.6063","Jan-27-2023 20:01:47"
"Fri","Jan","27","20:16:47","2023","11.8412","Jan-27-2023 20:16:47"
"Fri","Jan","27","20:31:47","2023","11.81075","Jan-27-2023 20:31:47"
"Fri","Jan","27","20:46:48","2023","11.77595","Jan-27-2023 20:46:48"
"Fri","Jan","27","21:01:48","2023","11.50625","Jan-27-2023 21:01:48"
"Fri","Jan","27","21:16:48","2023","11.4149","Jan-27-2023 21:16:48"
"Fri","Jan","27","21:31:48","2023","11.6585","Jan-27-2023 21:31:48"
"Fri","Jan","27","21:46:48","2023","11.3975","Jan-27-2023 21:46:48"
"Fri","Jan","27","22:01:48","2023","11.6759","Jan-27-2023 22:01:48"
"Fri","Jan","27","22:16:48","2023","11.3453","Jan-27-2023 22:16:48"
"Fri","Jan","27","22:31:48","2023","11.35835","Jan-27-2023 22:31:48"
"Fri","Jan","27","22:46:48","2023","11.6237","Jan-27-2023 22:46:48"
"Fri","Jan","27","23:01:49","2023","11.6324","Jan-27-2023 23:01:49"
"Fri","Jan","27","23:16:49","2023","11.61065","Jan-27-2023 23:16:49"
"Fri","Jan","27","23:31:49","2023","11.5715","Jan-27-2023 23:31:49"
"Fri","Jan","27","23:46:49","2023","11.56715","Jan-27-2023 23:46:49"
"Sat","Jan","28","00:01:49","2023","11.52365","Jan-28-2023 00:01:49"
"Sat","Jan","28","00:16:49","2023","11.441","Jan-28-2023 00:16:49"
"Sat","Jan","28","00:31:49","2023","11.48885","Jan-28-2023 00:31:49"
"Sat","Jan","28","00:46:49","2023","11.43665","Jan-28-2023 00:46:49"
"Sat","Jan","28","01:01:49","2023","11.14955","Jan-28-2023 01:01:49"
"Sat","Jan","28","01:16:49","2023","11.42795","Jan-28-2023 01:16:49"
"Sat","Jan","28","01:31:50","2023","11.0756","Jan-28-2023 01:31:50"
"Sat","Jan","28","01:46:50","2023","11.3888","Jan-28-2023 01:46:50"
"Sat","Jan","28","02:01:50","2023","11.32355","Jan-28-2023 02:01:50"
"Sat","Jan","28","02:16:50","2023","11.3192","Jan-28-2023 02:16:50"
"Sat","Jan","28","02:31:50","2023","11.03645","Jan-28-2023 02:31:50"
"Sat","Jan","28","02:46:50","2023","11.2931","Jan-28-2023 02:46:50"
"Sat","Jan","28","03:01:50","2023","11.24525","Jan-28-2023 03:01:50"
"Sat","Jan","28","03:16:50","2023","11.1626","Jan-28-2023 03:16:50"
"Sat","Jan","28","03:31:50","2023","10.96685","Jan-28-2023 03:31:50"
"Sat","Jan","28","03:46:50","2023","10.96685","Jan-28-2023 03:46:50"
"Sat","Jan","28","04:01:51","2023","10.94945","Jan-28-2023 04:01:51"
"Sat","Jan","28","04:16:51","2023","11.21915","Jan-28-2023 04:16:51"
"Sat","Jan","28","04:31:51","2023","10.9277","Jan-28-2023 04:31:51"
"Sat","Jan","28","04:46:51","2023","11.17565","Jan-28-2023 04:46:51"
"Sat","Jan","28","05:01:51","2023","10.88855","Jan-28-2023 05:01:51"
"Sat","Jan","28","05:16:51","2023","11.1365","Jan-28-2023 05:16:51"
"Sat","Jan","28","05:31:51","2023","11.16695","Jan-28-2023 05:31:51"
"Sat","Jan","28","05:46:51","2023","11.14085","Jan-28-2023 05:46:51"
"Sat","Jan","28","06:01:51","2023","11.1452","Jan-28-2023 06:01:51"
"Sat","Jan","28","06:16:52","2023","11.1365","Jan-28-2023 06:16:52"
"Sat","Jan","28","06:31:52","2023","11.19305","Jan-28-2023 06:31:52"
"Sat","Jan","28","06:46:52","2023","10.84505","Jan-28-2023 06:46:52"
"Sat","Jan","28","07:01:52","2023","11.11475","Jan-28-2023 07:01:52"
"Sat","Jan","28","07:16:52","2023","11.15825","Jan-28-2023 07:16:52"
"Sat","Jan","28","07:31:52","2023","11.1278","Jan-28-2023 07:31:52"
"Sat","Jan","28","07:46:52","2023","11.1365","Jan-28-2023 07:46:52"
"Sat","Jan","28","08:01:52","2023","11.1452","Jan-28-2023 08:01:52"
"Sat","Jan","28","08:16:52","2023","11.1191","Jan-28-2023 08:16:52"
"Sat","Jan","28","08:31:52","2023","11.1713","Jan-28-2023 08:31:52"
"Sat","Jan","28","08:46:53","2023","11.19305","Jan-28-2023 08:46:53"
"Sat","Jan","28","09:01:53","2023","11.1626","Jan-28-2023 09:01:53"
"Sat","Jan","28","09:16:53","2023","11.16695","Jan-28-2023 09:16:53"
"Sat","Jan","28","09:31:53","2023","11.14085","Jan-28-2023 09:31:53"
"Sat","Jan","28","09:46:53","2023","11.13215","Jan-28-2023 09:46:53"
"Sat","Jan","28","10:01:53","2023","11.1626","Jan-28-2023 10:01:53"
"Sat","Jan","28","10:16:53","2023","11.1713","Jan-28-2023 10:16:53"
"Sat","Jan","28","10:31:53","2023","11.1365","Jan-28-2023 10:31:53"
"Sat","Jan","28","10:46:53","2023","11.17565","Jan-28-2023 10:46:53"
"Sat","Jan","28","11:01:53","2023","11.1626","Jan-28-2023 11:01:53"
"Sat","Jan","28","11:16:54","2023","11.1974","Jan-28-2023 11:16:54"
"Sat","Jan","28","11:31:54","2023","11.2148","Jan-28-2023 11:31:54"
"Sat","Jan","28","11:46:54","2023","11.2148","Jan-28-2023 11:46:54"
"Sat","Jan","28","12:01:43","2023","11.23655","Jan-28-2023 12:01:43"
"Sat","Jan","28","12:16:43","2023","11.2409","Jan-28-2023 12:16:43"
"Sat","Jan","28","12:31:43","2023","11.2322","Jan-28-2023 12:31:43"
"Sat","Jan","28","12:46:43","2023","11.20175","Jan-28-2023 12:46:43"
"Sat","Jan","28","13:01:43","2023","11.17565","Jan-28-2023 13:01:43"
"Sat","Jan","28","13:16:43","2023","11.2061","Jan-28-2023 13:16:43"
"Sat","Jan","28","13:31:43","2023","11.20175","Jan-28-2023 13:31:43"
"Sat","Jan","28","13:46:43","2023","11.17565","Jan-28-2023 13:46:43"
"Sat","Jan","28","14:01:43","2023","11.1365","Jan-28-2023 14:01:43"
"Sat","Jan","28","14:16:43","2023","11.13215","Jan-28-2023 14:16:43"
"Sat","Jan","28","14:31:44","2023","11.14085","Jan-28-2023 14:31:44"
"Sat","Jan","28","14:46:44","2023","11.13215","Jan-28-2023 14:46:44"
"Sat","Jan","28","15:01:44","2023","11.06255","Jan-28-2023 15:01:44"
"Sat","Jan","28","15:16:44","2023","11.0495","Jan-28-2023 15:16:44"
"Sat","Jan","28","15:31:44","2023","11.1278","Jan-28-2023 15:31:44"
"Sat","Jan","28","15:46:44","2023","11.04515","Jan-28-2023 15:46:44"
"Sat","Jan","28","16:01:44","2023","11.00165","Jan-28-2023 16:01:44"
"Sat","Jan","28","16:16:44","2023","10.9886","Jan-28-2023 16:16:44"
"Sat","Jan","28","16:31:44","2023","11.05385","Jan-28-2023 16:31:44"
"Sat","Jan","28","16:46:45","2023","10.91465","Jan-28-2023 16:46:45"
"Sat","Jan","28","17:01:45","2023","10.99295","Jan-28-2023 17:01:45"
"Sat","Jan","28","17:16:45","2023","11.01905","Jan-28-2023 17:16:45"
"Sat","Jan","28","17:31:45","2023","10.84505","Jan-28-2023 17:31:45"
"Sat","Jan","28","17:46:45","2023","10.89725","Jan-28-2023 17:46:45"
"Sat","Jan","28","18:01:45","2023","10.61015","Jan-28-2023 18:01:45"
"Sat","Jan","28","18:16:45","2023","10.90595","Jan-28-2023 18:16:45"
"Sat","Jan","28","18:31:45","2023","10.8059","Jan-28-2023 18:31:45"
"Sat","Jan","28","18:46:45","2023","10.55795","Jan-28-2023 18:46:45"
"Sat","Jan","28","19:01:45","2023","10.48835","Jan-28-2023 19:01:45"
"Sat","Jan","28","19:16:46","2023","10.745","Jan-28-2023 19:16:46"
"Sat","Jan","28","19:31:46","2023","10.42745","Jan-28-2023 19:31:46"
"Sat","Jan","28","19:46:46","2023","10.44485","Jan-28-2023 19:46:46"
"Sat","Jan","28","20:01:46","2023","10.7015","Jan-28-2023 20:01:46"
"Sat","Jan","28","20:16:46","2023","10.5362","Jan-28-2023 20:16:46"
"Sat","Jan","28","20:31:46","2023","10.658","Jan-28-2023 20:31:46"
"Sat","Jan","28","20:46:46","2023","10.3448","Jan-28-2023 20:46:46"
"Sat","Jan","28","21:01:46","2023","10.31","Jan-28-2023 21:01:46"
"Sat","Jan","28","21:16:46","2023","10.2056","Jan-28-2023 21:16:46"
"Sat","Jan","28","21:31:46","2023","10.45355","Jan-28-2023 21:31:46"
"Sat","Jan","28","21:46:47","2023","10.4144","Jan-28-2023 21:46:47"
"Sat","Jan","28","22:01:47","2023","10.34915","Jan-28-2023 22:01:47"
"Sat","Jan","28","22:16:47","2023","10.2317","Jan-28-2023 22:16:47"
"Sat","Jan","28","22:31:47","2023","9.78365","Jan-28-2023 22:31:47"
"Sat","Jan","28","22:46:47","2023","9.6227","Jan-28-2023 22:46:47"
"Sat","Jan","28","21:24:29","2023","9.97505","Jan-28-2023 21:24:29"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Sat","Jan","28","--Jan Sat"
"21:24:29","2023","10.136","","","","2023-10.136- "
"Sun","Jan","29","11:17:54","2023","10.70585","Jan-29-2023 11:17:54"
"Sun","Jan","29","11:32:54","2023","10.96685","Jan-29-2023 11:32:54"
"Sun","Jan","29","11:47:54","2023","11.18","Jan-29-2023 11:47:54"
"Sun","Jan","29","12:01:46","2023","11.2844","Jan-29-2023 12:01:46"
"Sun","Jan","29","12:16:45","2023","11.28875","Jan-29-2023 12:16:45"
"Sun","Jan","29","12:31:45","2023","11.267","Jan-29-2023 12:31:45"
"Sun","Jan","29","12:46:46","2023","11.2148","Jan-29-2023 12:46:46"
"Sun","Jan","29","13:01:46","2023","11.2322","Jan-29-2023 13:01:46"
"Sun","Jan","29","13:16:46","2023","11.26265","Jan-29-2023 13:16:46"
"Sun","Jan","29","13:31:46","2023","11.1626","Jan-29-2023 13:31:46"
"Sun","Jan","29","13:46:46","2023","11.2235","Jan-29-2023 13:46:46"
"Sun","Jan","29","14:01:46","2023","11.26265","Jan-29-2023 14:01:46"
"Sun","Jan","29","14:16:46","2023","11.28875","Jan-29-2023 14:16:46"
"Sun","Jan","29","14:31:46","2023","11.2757","Jan-29-2023 14:31:46"
"Sun","Jan","29","14:46:46","2023","11.08865","Jan-29-2023 14:46:46"
"Sun","Jan","29","15:01:47","2023","11.16695","Jan-29-2023 15:01:47"
"Sun","Jan","29","15:16:47","2023","11.1452","Jan-29-2023 15:16:47"
"Sun","Jan","29","15:31:47","2023","11.14955","Jan-29-2023 15:31:47"
"Sun","Jan","29","15:46:47","2023","11.10605","Jan-29-2023 15:46:47"
"Sun","Jan","29","16:01:47","2023","10.9712","Jan-29-2023 16:01:47"
"Sun","Jan","29","16:16:47","2023","10.93205","Jan-29-2023 16:16:47"
"Sun","Jan","29","16:31:47","2023","10.85375","Jan-29-2023 16:31:47"
"Sun","Jan","29","16:46:47","2023","10.79285","Jan-29-2023 16:46:47"
"Sun","Jan","29","17:01:47","2023","10.7885","Jan-29-2023 17:01:47"
"Sun","Jan","29","17:16:47","2023","10.75805","Jan-29-2023 17:16:47"
"Sun","Jan","29","17:31:48","2023","10.74935","Jan-29-2023 17:31:48"
"Sun","Jan","29","17:46:48","2023","10.7102","Jan-29-2023 17:46:48"
"Sun","Jan","29","18:01:48","2023","10.7276","Jan-29-2023 18:01:48"
"Sun","Jan","29","18:16:48","2023","10.65365","Jan-29-2023 18:16:48"
"Sun","Jan","29","18:31:48","2023","10.31435","Jan-29-2023 18:31:48"
"Sun","Jan","29","18:46:48","2023","10.2839","Jan-29-2023 18:46:48"
"Sun","Jan","29","19:01:48","2023","10.48835","Jan-29-2023 19:01:48"
"Sun","Jan","29","19:16:48","2023","10.1708","Jan-29-2023 19:16:48"
"Sun","Jan","29","19:31:48","2023","10.03595","Jan-29-2023 19:31:48"
"Sun","Jan","29","19:46:49","2023","10.03595","Jan-29-2023 19:46:49"
"Sun","Jan","29","20:01:49","2023","9.6575","Jan-29-2023 20:01:49"
"Sun","Jan","29","20:03:08","2023","9.7184","Jan-29-2023 20:03:08"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","Sun","Jan","29","20:03:08","2023","Sun-Jan-20:03:08 29"
"9.6662","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","Sun","Jan","29","20:03:08","-Sun-29 Jan"
"2023","9.6401","","","","","9.6401-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"Sun","Jan","29","20:03:08","2023","9.6488","Jan-29-2023 20:03:08"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","Sun","Jan","29","20:03:08","-Sun-29 Jan"
"2023","9.63575","","","","","9.63575-- "
"Sun","Jan","29","20:03:08","2023","9.63575","Jan-29-2023 20:03:08"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Sun","Jan","29","--Jan Sun"
"20:03:07","2023","9.6575","","","","2023-9.6575- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Sun","Jan","29","--Jan Sun"
"20:03:08","2023","9.7184","","","","2023-9.7184- "
"Sun","Jan","29","20:03:09","2023","9.7097","Jan-29-2023 20:03:09"
"Sun","Jan","29","20:03:07","2023","9.74885","Jan-29-2023 20:03:07"
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","Sun","Jan","29","--Jan Sun"
"20:03:09","2023","9.7184","","","","2023-9.7184- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"","","","","","","-- "
"Sun","Jan","29","20:03:08","2023","9.7271","Jan-29-2023 20:03:08"
"Mon","Jan","30","09:30:55","2023","9.7358","Jan-30-2023 09:30:55"
"Mon","Jan","30","09:35:48","2023","9.7619","Jan-30-2023 09:35:48"
"Mon","Jan","30","09:50:48","2023","9.6575","Jan-30-2023 09:50:48"
"Mon","Jan","30","10:05:48","2023","10.5623","Jan-30-2023 10:05:48"
"Mon","Jan","30","10:22:15","2023","11.10605","Jan-30-2023 10:22:15"
"Mon","Jan","30","10:37:15","2023","11.35835","Jan-30-2023 10:37:15"
"Mon","Jan","30","10:52:15","2023","11.50625","Jan-30-2023 10:52:15"
"Mon","Jan","30","11:07:16","2023","11.66285","Jan-30-2023 11:07:16"
"Mon","Jan","30","11:22:16","2023","11.84555","Jan-30-2023 11:22:16"
"Mon","Jan","30","11:37:16","2023","11.9978","Jan-30-2023 11:37:16"
"Mon","Jan","30","11:52:16","2023","11.81945","Jan-30-2023 11:52:16"
"Mon","Jan","30","12:01:43","2023","11.88905","Jan-30-2023 12:01:43"
